KODERS,NAMARS,VVIP,VIP,KELASI,KELASII,KELASIII,ICU,PICU,NICU,TTBAYIBARULAHIR,HCU,ICCU,IGD,TTOPERASI,TTISOLASI,DOKTERUMUM,DSPOG,DSPPD,DSPB,DSPRAD,DSPRM,DSPAN,DSPJP,DSPM,DSPTHT,DSPPK,DSPPARU,DSPBEDAHTHORAKS,DSPBEDAHANAK,DSPBEDAHORTHOPEDI,DOKTERSPA,DOKTERSKOPUKASI,DOKTERSPOROLUGI,DOKTERSPORTHOPEDI,DOKTERSPKULITDANKELAMIN,DOKTERSPFORENSIK,DOKTERSPPSIKIATRI,DOKTERSPOFTHALMOLOGI,DOKTERSPPATOLOGIANATOMI,DOKTERSPKESJIWA,DOKTERSPSARAF,DOKTERSPLAINNYA,DOKTERSPBEDAHSARAF,DOKTERSPBEDAHPLASTIK,DOKTERSUBSPESIALIS,DOKTERGIGI,DOKTERSPBEDAHMULUT,DOKTERSPKONSERVASU,DOKTERSPPENYAKITMULUT,DOKTERSPRADIOLOGI,DOKTERGIGISPKARANGGIGI,DOKTERGIGISPANAK,DOKTERGIGISPGIGITIRUAN,DOKTERGIGISPGIGIPERIODONISA,DOKTERGIGISPGIGILAINNYA,NERS,PERAWATBEDAH,PERAWATMATERNITAS,PERAWATKOMUNITAS,PERAWATGIGI,PERAWATAMNESTI,PERAWATANAK,PERAWATLAINNYA,BIDANPENDIDIK,BIDANKLINIK,APOTEKER,ANALISFARMASI,RADIOGRAFER,RADIOTERAPIS,ELEKTROMEDIS,TEKNISIGIGI,ANALISISKESEHATAN,REFRAKSIONIS,REKAMMEDIK,ORTOTIK,TEKNISITRANSFUSIDARAH,TEKNISIKARDIOVASKULAR,EPIDEMOLOGI,PROMOSIKESEHATAN,PERILAKU,KESJA,ADMINISTRASIKESEHATAN,BIOSTATISTIK,REPRODUKSI,INFORMASIKESEHATAN,KEMASLAINNYA,SANITASI,ENTOMOLOGI,MIKROBIOLOGI,KESEHATANLINGKUNGAN,TERAPIWICARA,NUTRISIONIS,DIETSIEN,FISIOTERAPI,TERAPIOKUPASI,AKUPUNTURIS,MEJAOPERASI,MESINANESTESI,VENTILATOR,INKUBATOR,BLUELIGHT,USG,XRAY,MRI,EEG,EKG,DEFIBERATOR,AUTOCLAV,SIMRS,AMBULAN,BANKDARAH
3271161,RSUmumMelania,2,7,30,11,17,1,1,1,10,3,0,7,1,1,11,7,3,3,1,0,4,0,2,1,1,2,0,0,0,7,0,1,1,1,0,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,2,0,2,12,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
3201241,RSUmumUmmi,1,2,2,4,6,0,2,2,11,0,0,3,3,0,9,8,1,1,1,0,2,0,2,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3271024,RSUmumSalak,0,9,29,56,80,3,0,0,19,6,0,11,3,5,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,130,0,2,1,0,5,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,3,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
3271162,RSBersalinPasutri,1,3,4,7,10,0,0,0,26,1,0,3,2,3,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
3201240,RSUmumJuliana,0,2,4,15,7,0,0,2,6,1,0,2,3,1,11,7,1,2,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,5,0,2,5,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3201243,RSIbudanAnakSawojajar,1,2,2,10,10,0,0,0,0,1,0,1,1,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
3271166,RSUmumBhayangkaraTkIVBogor,0,0,1,4,10,1,0,0,5,0,0,3,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,8,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
3201126,RSUmumHerminaDepok,10,26,32,40,15,1,2,4,16,0,0,10,3,0,12,25,9,9,2,2,6,1,4,4,1,2,0,1,0,29,0,2,0,5,0,2,0,1,2,5,0,1,0,8,5,0,0,0,4,0,2,0,0,0,26,29,0,0,5,0,15,0,3,5,7,35,7,0,0,0,0,0,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,2,2,0,8,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
3201061,RSUmumTuguIbu,4,5,18,44,42,2,0,0,10,3,0,6,2,4,18,4,4,3,4,1,4,1,3,2,1,2,0,0,0,3,0,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0
3201185,RSUmumMeilia,2,23,31,45,68,15,2,3,20,3,0,16,5,4,25,20,5,3,4,2,8,4,3,6,2,3,0,2,1,23,0,2,2,4,0,0,3,2,2,3,5,1,1,12,3,2,1,1,0,0,3,1,1,0,23,22,0,0,4,0,23,0,2,20,11,31,8,0,1,0,24,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,6,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3276041,RSUmumGrhaPermataIbu,7,7,26,41,2,2,1,2,4,15,2,0,8,2,13,4,3,2,2,2,3,3,2,1,1,2,0,0,0,5,0,0,1,2,0,0,0,1,1,2,0,0,0,1,5,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,6,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
3201035,RSUmumBhaktiYudha,0,25,20,46,21,5,0,0,6,0,0,14,2,2,18,5,4,2,2,1,2,3,3,2,1,2,0,0,0,3,0,0,1,1,1,1,0,0,1,2,1,0,0,0,7,1,1,0,0,0,0,0,0,0,141,0,0,0,4,0,0,0,0,0,3,21,5,0,1,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,7,0,4,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
3276146,RSUmumHasanahGrahaAfiah,3,16,24,23,31,3,0,3,20,2,0,8,2,5,19,11,3,3,1,1,3,2,2,2,1,2,0,1,1,9,0,0,1,2,0,0,0,1,1,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,20,11,0,0,1,0,0,111,0,0,2,20,6,5,1,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,4,0,5,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
3276017,RSUmumSentraMedika,2,15,25,58,80,6,2,3,15,6,2,14,8,6,17,5,5,4,2,1,2,4,1,3,1,2,0,0,1,3,0,2,3,2,0,1,0,0,1,2,1,1,0,2,4,1,0,0,0,0,0,0,1,0,28,18,0,0,3,0,28,171,0,17,7,41,10,0,0,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
3276028,RSUmumMitraKeluargaDepok,3,27,54,39,50,7,0,2,0,0,7,6,3,5,16,4,4,3,3,3,3,3,4,2,2,2,0,0,3,6,0,2,0,2,0,1,0,2,0,2,0,1,1,0,3,1,1,0,0,0,1,1,0,0,10,0,0,0,0,0,0,282,0,0,9,0,11,0,1,0,25,0,9,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3201013,RSUmumHarapanDepok,0,0,12,23,16,0,0,0,2,1,0,5,1,1,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
3201072,RSUmumPuriCinere,8,39,14,24,27,4,1,8,11,3,0,0,0,2,13,2,2,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,8,1,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,215,12,0,1,10,9,0,1,0,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
3201196,RSUmumBundaMargonda,2,16,13,24,10,5,2,14,10,2,0,5,2,2,10,12,4,2,2,1,3,1,1,3,0,1,0,1,2,6,0,2,2,0,0,1,0,0,0,1,0,1,0,0,7,1,0,0,2,0,2,0,1,0,5,10,0,0,3,0,15,50,0,0,3,30,8,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,3,0,6,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0
3276124,RSUmumDaerahKotaDepok,0,0,0,4,65,0,0,0,9,0,0,9,2,4,18,2,2,2,1,0,2,0,1,1,0,1,1,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,65,0,0,4,5,7,0,1,1,8,8,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0
3276135,RSUmumSimpanganDepok,0,2,9,17,15,0,0,0,12,4,0,3,1,2,7,3,3,1,2,1,2,0,2,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,73,0,0,1,10,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
3276039,RSUmumBhayangkaraBrimob,0,2,6,9,32,3,0,0,26,0,0,9,2,1,19,3,2,1,1,0,1,1,1,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,6,0,0,0,3,0,0,53,0,0,1,8,3,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
3276150,RSJantungDiagram,1,5,10,4,7,5,0,0,0,0,0,4,1,1,3,1,1,1,1,1,2,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,27,0,0,2,4,5,0,1,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0
3276151,RSUmumPermataDepok,2,8,24,20,30,6,5,6,6,3,0,5,2,1,10,8,5,3,1,1,6,1,2,1,1,1,0,0,0,8,0,1,2,1,0,0,0,0,0,1,1,0,0,3,0,4,1,0,0,0,1,0,0,0,13,7,0,0,1,0,0,53,0,0,6,0,4,0,0,0,11,0,6,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
3276152,RSUmumCitraMedikaDepok,2,4,12,11,9,2,2,2,16,2,0,7,2,6,7,4,2,2,1,0,2,0,1,2,1,1,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,2,0,0,2,0,0,19,0,0,2,8,3,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3201141,RSIbudanAnakTumbuhKembang,2,6,8,14,25,0,0,8,8,1,0,4,2,5,5,6,2,1,1,0,2,0,1,1,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,4,0,0,2,6,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,1,2,9,3,0,0,0,8,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0
3276147,RSIbudanAnakAsyifa,0,3,6,16,8,2,0,0,12,0,2,5,2,1,4,3,1,1,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,17,0,0,1,9,3,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
32761495,RSIbudanAnakSetyaBhakti,0,0,1,10,11,0,0,1,7,1,0,5,2,3,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,18,2,8,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
3276153,RSIbudanAnakCitraArafiq,0,1,4,7,14,3,3,3,5,0,0,3,2,1,4,3,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,12,0,0,0,2,0,0,5,0,13,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3276154,RSIbudanAnakBundaAliyah,2,6,10,16,20,2,3,5,15,0,0,8,3,1,6,8,1,1,1,0,3,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,8,4,0,0,2,0,0,18,1,0,3,0,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3603010,RSUmumDaerahKabupatenTangerang,0,25,38,128,197,23,0,4,10,9,0,20,14,8,42,5,5,1,3,2,5,1,3,3,2,2,1,1,1,8,1,1,2,3,3,2,0,0,2,2,5,9,2,12,4,1,1,1,0,0,0,0,1,0,37,65,0,0,4,0,30,464,0,75,17,34,13,0,21,35,0,12,0,7,3,3,0,0,0,0,0,0,0,0,13,3,0,0,0,0,7,0,9,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3671065,RSEMCTangerang,0,19,86,122,64,27,0,0,20,8,0,4,0,10,25,12,8,6,3,2,5,5,2,3,1,3,0,0,0,7,0,0,0,0,0,0,0,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671080,RSMayapada,4,30,34,43,32,6,0,0,10,4,0,10,4,2,30,8,8,4,2,1,4,5,5,3,1,2,1,1,4,7,0,2,4,3,0,0,0,0,2,4,0,3,2,4,7,1,1,0,0,0,0,0,1,0,67,0,0,0,2,0,0,179,0,0,9,32,8,0,1,0,23,0,10,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,2,1,6,0,5,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
3671043,RSSariAsihKarawaci,0,10,18,53,40,5,0,4,1,0,0,1,3,4,12,6,4,3,2,1,6,1,3,4,1,2,1,1,0,5,0,1,2,2,0,0,0,0,0,3,0,1,1,1,81,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,187,0,0,4,20,9,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
3671146,RSUmumBhaktiAsih,4,10,39,74,40,3,0,0,8,3,0,8,2,2,17,6,6,2,1,0,2,1,2,3,1,2,0,0,1,5,0,0,0,0,0,0,0,0,1,3,0,0,0,2,3,1,0,0,1,0,1,0,0,0,116,0,0,0,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0
3671203,RSAwalBros,3,51,39,70,28,3,1,9,12,3,2,8,3,2,17,5,4,2,2,2,3,2,3,2,1,2,1,2,0,3,0,3,3,4,0,0,0,0,1,3,0,1,1,3,2,1,3,0,0,0,2,1,0,0,80,20,0,0,2,0,0,113,0,60,12,75,10,0,3,0,22,0,9,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3671205,RSSariAsihCiledug,3,12,38,75,27,6,0,3,12,0,0,7,2,2,13,4,2,2,2,5,3,2,5,3,1,2,0,0,0,5,0,1,2,2,0,0,0,0,1,3,0,1,2,2,2,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,170,0,0,1,22,8,0,1,0,13,0,3,0,0,0,0,0,0,0,22,0,0,4,0,1,0,2,1,2,3,0,5,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3671126,RSUmumAminah,0,0,20,35,44,1,0,0,2,1,0,0,2,4,15,2,3,2,2,0,2,1,0,1,1,1,0,0,0,5,0,0,1,1,0,0,0,0,0,2,0,0,0,1,5,0,1,0,0,0,0,0,0,0,2,5,0,0,2,0,3,79,0,7,1,16,6,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3671135,RSmulay,1,5,8,16,24,1,0,2,19,2,0,12,2,4,10,4,3,2,1,0,3,1,1,4,1,1,0,0,2,4,0,0,1,2,0,0,0,0,0,2,1,1,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
3671136,RSumumherminatangerang,0,21,8,12,20,3,2,3,15,2,0,6,2,6,15,13,5,3,3,2,4,0,2,3,2,2,0,0,0,18,0,2,2,3,0,0,0,1,1,2,1,0,0,5,1,1,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,166,0,0,3,16,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,7,5,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
3671208,RSumudaerahkoratangerang,0,0,0,0,167,4,3,3,16,7,0,16,3,0,20,7,3,4,3,2,6,2,2,3,3,3,0,0,0,4,1,2,2,2,0,0,0,1,3,2,0,1,0,1,1,2,0,0,0,2,3,0,1,0,24,0,0,0,10,0,0,159,0,35,8,15,8,0,6,0,14,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,2,4,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
3671210,RSpermataibu,1,9,10,30,29,3,0,0,9,0,0,5,2,4,9,5,3,2,1,0,2,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3671032,RSkustaDrSitanala,0,10,20,29,126,5,0,0,10,0,0,18,4,17,28,3,4,3,2,1,5,0,2,0,2,1,0,0,0,3,0,0,1,2,1,0,0,1,0,1,1,0,1,0,3,0,1,0,0,0,0,0,1,0,2,9,2,0,0,2,0,150,0,2,6,0,3,0,2,0,4,1,5,2,0,0,0,0,0,0,0,0,0,0,67,3,0,0,2,1,6,0,6,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
3671076,RSannisa,0,4,8,48,40,7,0,4,0,0,0,8,3,0,14,6,2,2,1,0,3,0,2,2,1,1,0,0,0,5,0,1,3,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,118,0,3,10,5,2,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
3671124,RSmelatin,4,4,13,19,27,1,0,0,13,4,0,5,3,3,12,5,2,1,1,2,1,1,0,3,0,1,1,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,12,41,3,17,1,12,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,0,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
3671082,RSislamsariasihArRahman,0,0,0,0,37,2,0,0,6,1,0,5,0,2,8,1,2,2,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,8,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
3671204,RSariyamedika,0,4,4,19,76,1,0,0,26,0,0,7,1,1,16,3,2,2,1,0,1,0,0,0,1,1,1,0,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3671207,RSdinda,0,1,8,24,31,1,0,0,15,0,0,7,1,4,10,5,3,1,1,0,2,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671209,RSsariasihsangiang,0,5,18,42,32,4,0,0,5,0,0,8,2,0,5,4,2,3,2,0,2,0,2,1,2,0,0,0,0,3,0,4,1,1,0,0,0,0,0,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671211,RSAqidah,0,5,12,13,16,2,0,0,5,2,0,5,2,1,8,3,1,1,1,0,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,33,1,3,2,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
3671021,RSDaanMogot,0,1,12,15,26,0,0,0,2,4,0,6,1,4,9,3,3,1,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,46,2,21,2,0,4,0,0,0,6,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,2,3,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
3671091,RSibudananakkeluargaibu,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671202,RSibudananakmutiarabunda,2,9,7,12,18,0,0,0,4,3,0,3,1,1,8,4,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,17,2,8,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
3671214,RSTiara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671217,RSibudananakkaruniabunda,0,3,3,4,6,12,0,0,0,2,2,0,3,1,5,4,1,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
